stage,selector,sweep,threshold,target_fraction,trial,num_splats,total_splats,fraction,compression_ratio,avg_opacity_kept,avg_opacity_all,splat_mem_mb,confidence_mem_mb,render_mem_mb,psnr,ssim,lpips,render_time_s,avg_conf_kept,avg_conf_all,psnr_base,ssim_base,lpips_base,psnr_drop,ssim_drop,lpips_delta,scene,variant,config,result_dir
val,random,budget,,0.05,0,407340,8146790,0.0500000613738662,19.999975450483625,0.2584685981273651,0.2588013708591461,94.78660583496094,3.107757568359375,91.67884826660156,8.669637680053711,0.0944187194108963,0.615458607673645,0.0013234019279479,0.0916091352701187,0.0915509089827537,27.1696891784668,0.8575717806816101,0.0863321423530578,18.50005149841309,0.7631530612707138,0.5291264653205872,garden,default_rank_margin_0_50,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_0_50
val,random,budget,,1.0,1,8146790,8146790,1.0,1.0,0.2588013708591461,0.2588013708591461,1895.7297897338867,62.15507507324219,1833.5747146606443,27.1696891784668,0.8575717806816101,0.0863321423530578,0.0099284450213114,0.0915509089827537,0.0915509089827537,27.1696891784668,0.8575717806816101,0.0863321423530578,0.0,0.0,0.0,garden,default_rank_margin_0_50,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_0_50
val,random,budget,,0.75,1,6110092,8146790,0.7499999386261337,1.333333442442438,0.2588047087192535,0.2588013708591461,1421.7972259521484,46.616302490234375,1375.180923461914,23.64168357849121,0.7581855654716492,0.1575169563293457,0.0076914727687835,0.0915605276823043,0.0915509089827537,27.1696891784668,0.8575717806816101,0.0863321423530578,3.528005599975586,0.0993862152099609,0.0711848139762878,garden,default_rank_margin_0_50,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_0_50
val,random,budget,,0.5,1,4073395,8146790,0.5,2.0,0.2587698101997375,0.2588013708591461,947.8648948669434,31.077537536621094,916.7873573303224,18.90485954284668,0.6051877737045288,0.2703567445278168,0.0057216187318166,0.0915846601128578,0.0915509089827537,27.1696891784668,0.8575717806816101,0.0863321423530578,8.264829635620117,0.2523840069770813,0.1840246021747589,garden,default_rank_margin_0_50,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_0_50
val,random,budget,,0.35,1,2851376,8146790,0.3499999386261337,2.857143358154098,0.2589908838272095,0.2588013708591461,663.5053100585938,21.7542724609375,641.7510375976562,15.840372085571287,0.4784660339355469,0.3563586175441742,0.0040127336978912,0.0916359648108482,0.0915509089827537,27.1696891784668,0.8575717806816101,0.0863321423530578,11.329317092895508,0.3791057467460632,0.2700264751911163,garden,default_rank_margin_0_50,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_0_50
val,random,budget,,0.25,1,2036698,8146790,0.2500000613738662,3.999999018018381,0.2591356337070465,0.2588013708591461,473.9325637817383,15.538772583007812,458.39379119873047,13.750900268554688,0.3748405873775482,0.4244342446327209,0.0031510790189107,0.0917224809527397,0.0915509089827537,27.1696891784668,0.8575717806816101,0.0863321423530578,13.41878890991211,0.4827311933040619,0.3381021022796631,garden,default_rank_margin_0_50,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_0_50
val,random,budget,,0.15,1,1222018,8146790,0.1499999386261337,6.666669394395172,0.2595955729484558,0.2588013708591461,284.3593521118164,9.323257446289062,275.03609466552734,11.478401184082031,0.249142974615097,0.5060490369796753,0.0022312601407368,0.091944932937622,0.0915509089827537,27.1696891784668,0.8575717806816101,0.0863321423530578,15.691287994384766,0.6084288060665131,0.4197168946266174,garden,default_rank_margin_0_50,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_0_50
val,random,budget,,0.1,1,814679,8146790,0.1,10.0,0.2595315277576446,0.2588013708591461,189.57297897338867,6.215507507324219,183.35747146606445,10.222494125366213,0.1763716340065002,0.5548986196517944,0.0017798046271006,0.092025950551033,0.0915509089827537,27.1696891784668,0.8575717806816101,0.0863321423530578,16.947195053100586,0.6812001466751099,0.4685664772987366,garden,default_rank_margin_0_50,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_0_50
val,random,budget,,0.05,1,407340,8146790,0.0500000613738662,19.999975450483625,0.2595967650413513,0.2588013708591461,94.78660583496094,3.107757568359375,91.67884826660156,8.750764846801758,0.0967390462756156,0.6143487691879272,0.0012462238470713,0.0920224338769912,0.0915509089827537,27.1696891784668,0.8575717806816101,0.0863321423530578,18.41892433166504,0.7608327344059944,0.5280166268348694,garden,default_rank_margin_0_50,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_0_50
val,random,budget,,1.0,2,8146790,8146790,1.0,1.0,0.2588013708591461,0.2588013708591461,1895.7297897338867,62.15507507324219,1833.5747146606443,27.1696891784668,0.8575717806816101,0.0863321423530578,0.0101297795772552,0.0915509089827537,0.0915509089827537,27.1696891784668,0.8575717806816101,0.0863321423530578,0.0,0.0,0.0,garden,default_rank_margin_0_50,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_0_50
