stage,selector,sweep,threshold,target_fraction,trial,num_splats,total_splats,fraction,compression_ratio,avg_opacity_kept,avg_opacity_all,splat_mem_mb,confidence_mem_mb,render_mem_mb,psnr,ssim,lpips,render_time_s,avg_conf_kept,avg_conf_all,psnr_base,ssim_base,lpips_base,psnr_drop,ssim_drop,lpips_delta,scene,variant,config,result_dir
val,confidence,budget,,1.0,0,8268593,8268593,1.0,1.0,0.2595911622047424,0.2595911622047424,1924.072925567627,63.08435821533203,1860.988567352295,27.221630096435547,0.8588961362838745,0.085580013692379,0.0101250608762105,0.0897892862558364,0.0897892862558364,27.221630096435547,0.8588961362838745,0.085580013692379,0.0,0.0,0.0,garden,default_rank_margin_0_00,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_0_00
val,confidence,budget,,0.75,0,6201445,8268593,0.75000003023489,1.33333327958242,0.342803418636322,0.2595911622047424,1443.0547523498535,47.313270568847656,1395.741481781006,27.221630096435547,0.8588961362838745,0.085580013692379,0.0084673066933949,0.1197190210223198,0.0897892862558364,27.221630096435547,0.8588961362838745,0.085580013692379,0.0,0.0,0.0,garden,default_rank_margin_0_00,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_0_00
val,confidence,budget,,0.5,0,4134296,8268593,0.4999999395302199,2.0000002418791496,0.5088077187538147,0.2595911622047424,962.0363464355468,31.54217529296875,930.494171142578,27.221630096435547,0.8588961362838745,0.085580013692379,0.0066356658935546,0.1795785278081894,0.0897892862558364,27.221630096435547,0.8588961362838745,0.085580013692379,0.0,0.0,0.0,garden,default_rank_margin_0_00,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_0_00
val,confidence,budget,,0.35,0,2894008,8268593,0.350000054422802,2.8571424128751546,0.7086837887763977,0.2595911622047424,673.4256286621094,22.07952880859375,651.3460998535156,27.221630096435547,0.8588961362838745,0.085580013692379,0.0054724514484405,0.2565406560897827,0.0897892862558364,27.221630096435547,0.8588961362838745,0.085580013692379,0.0,0.0,0.0,garden,default_rank_margin_0_00,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_0_00
val,confidence,budget,,0.25,0,2067148,8268593,0.2499999697651099,4.000000483758299,0.8152186870574951,0.2595911622047424,481.01817321777344,15.771087646484377,465.24708557128906,27.15933990478516,0.8583943247795105,0.0858345031738281,0.0045352677504221,0.3561044037342071,0.0897892862558364,27.221630096435547,0.8588961362838745,0.085580013692379,0.0622901916503906,0.000501811504364,0.0002544894814491,garden,default_rank_margin_0_00,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_0_00
val,confidence,budget,,0.15,0,1240289,8268593,0.150000006046978,6.6666663979121,0.893307626247406,0.2595911622047424,288.6109504699707,9.462654113769531,279.1482963562012,24.447799682617188,0.802961528301239,0.1221227571368217,0.0034410059452056,0.4370996356010437,0.0897892862558364,27.221630096435547,0.8588961362838745,0.085580013692379,2.77383041381836,0.0559346079826355,0.0365427434444427,garden,default_rank_margin_0_00,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_0_00
val,confidence,budget,,0.1,0,826859,8268593,0.0999999637181319,10.00000362818812,0.9234640002250672,0.2595911622047424,192.40722274780276,6.308433532714844,186.0987892150879,20.541709899902344,0.6768985986709595,0.204565092921257,0.002771923939387,0.4734437167644501,0.0897892862558364,27.221630096435547,0.8588961362838745,0.085580013692379,6.679920196533203,0.181997537612915,0.118985079228878,garden,default_rank_margin_0_00,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_0_00
val,confidence,budget,,0.05,0,413430,8268593,0.050000042328846,19.99998306847592,0.9600166082382202,0.2595911622047424,96.20372772216795,3.1542205810546875,93.04950714111328,15.442133903503418,0.4446063935756683,0.3721448183059692,0.0018919607003529,0.5271128416061401,0.0897892862558364,27.221630096435547,0.8588961362838745,0.085580013692379,11.779496192932127,0.4142897427082062,0.2865648046135902,garden,default_rank_margin_0_00,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_0_00
val,confidence,budget,,1.0,0,8237657,8237657,1.0,1.0,0.2598392367362976,0.2598392367362976,1916.874225616455,62.84833526611328,1854.0258903503416,27.232383728027344,0.8584494590759277,0.0857460424304008,0.0101342598597208,0.090215764939785,0.090215764939785,27.232383728027344,0.8584494590759277,0.0857460424304008,0.0,0.0,0.0,garden,default_rank_margin_0_05,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_0_05
val,confidence,budget,,0.75,0,6178243,8237657,0.7500000303484352,1.3333332793805617,0.3431461751461029,0.2598392367362976,1437.6557273864746,47.1362533569336,1390.519474029541,27.232383728027344,0.8584494590759277,0.0857460424304008,0.008403996626536,0.1202876567840576,0.090215764939785,27.232383728027344,0.8584494590759277,0.0857460424304008,0.0,0.0,0.0,garden,default_rank_margin_0_05,default,/scratch/amirrz/results/cs_resubmit_rank_margin/garden/default_rank_margin_0_05
