stage,selector,sweep,threshold,target_fraction,trial,num_splats,total_splats,fraction,compression_ratio,avg_opacity_kept,avg_opacity_all,splat_mem_mb,confidence_mem_mb,render_mem_mb,psnr,ssim,lpips,render_time_s,avg_conf_kept,avg_conf_all,psnr_base,ssim_base,lpips_base,psnr_drop,ssim_drop,lpips_delta,scene,variant,config,result_dir
val,confidence,budget,,0.35,0,2891275,8260787,0.3499999455257713,2.8571433018305075,0.7088025808334351,0.2596606910228729,672.7896690368652,22.058677673339844,650.7309913635254,27.20049285888672,0.8583299517631531,0.0859735831618309,0.0054595867792765,0.2571556568145752,0.0900045037269592,27.20049285888672,0.8583299517631531,0.0859735831618309,0.0,0.0,0.0,garden,default_no_ranking,default,/scratch/amirrz/results/cs_resubmit/garden/default_no_ranking
val,confidence,budget,,0.25,0,2065197,8260787,0.2500000302634603,3.9999995157846926,0.8161039352416992,0.2596606910228729,480.5641822814941,15.756202697753906,464.8079795837402,27.138160705566406,0.8578402996063232,0.0862141475081443,0.004501869281133,0.3569702804088592,0.0900045037269592,27.20049285888672,0.8583299517631531,0.0859735831618309,0.0623321533203125,0.0004896521568298,0.0002405643463134,garden,default_no_ranking,default,/scratch/amirrz/results/cs_resubmit/garden/default_no_ranking
val,confidence,budget,,0.15,0,1239118,8260787,0.1499999939473079,6.666666935675214,0.8934746384620667,0.2596606910228729,288.33846282958984,9.453720092773438,278.8847427368164,24.44112205505371,0.8014822006225586,0.1230159923434257,0.0034048557281494,0.4378226995468139,0.0900045037269592,27.20049285888672,0.8583299517631531,0.0859735831618309,2.759370803833008,0.0568477511405944,0.0370424091815948,garden,default_no_ranking,default,/scratch/amirrz/results/cs_resubmit/garden/default_no_ranking
val,confidence,budget,,0.1,0,826079,8260787,0.1000000363161524,9.999996368386077,0.9230464696884156,0.2596606910228729,192.2257194519043,6.302482604980469,185.92323684692383,20.51290512084961,0.6739990711212158,0.2063076496124267,0.0027317305405934,0.4742756485939026,0.0900045037269592,27.20049285888672,0.8583299517631531,0.0859735831618309,6.687587738037109,0.1843308806419372,0.1203340664505958,garden,default_no_ranking,default,/scratch/amirrz/results/cs_resubmit/garden/default_no_ranking
val,confidence,budget,,0.05,0,413039,8260787,0.0499999576311554,20.00001694755217,0.9585689902305604,0.2596606910228729,96.11274337768556,3.1512374877929688,92.96150588989258,15.406062126159668,0.4435263574123382,0.3738393783569336,0.0018275380134582,0.5283210873603821,0.0900045037269592,27.20049285888672,0.8583299517631531,0.0859735831618309,11.79443073272705,0.4148035943508148,0.2878657951951027,garden,default_no_ranking,default,/scratch/amirrz/results/cs_resubmit/garden/default_no_ranking
val,confidence,budget,,1.0,0,7861075,7861075,1.0,1.0,0.2456718981266021,0.2456718981266021,1799.2572784423828,29.987621307373047,1769.2696571350098,27.227462768554688,0.8588536977767944,0.0852442681789398,0.0094044208526611,0.1107121407985687,0.1107121407985687,27.227462768554688,0.8588536977767944,0.0852442681789398,0.0,0.0,0.0,garden,default_scalar_conf,default,/scratch/amirrz/results/cs_resubmit/garden/default_scalar_conf
val,confidence,budget,,0.75,0,5895806,7861075,0.7499999681977337,1.3333333898706978,0.3242675364017486,0.2456718981266021,1349.442901611328,22.49071502685547,1326.9521865844729,27.227462768554688,0.8588536977767944,0.0852442681789398,0.0079186856746673,0.1475928127765655,0.1107121407985687,27.227462768554688,0.8588536977767944,0.0852442681789398,0.0,0.0,0.0,garden,default_scalar_conf,default,/scratch/amirrz/results/cs_resubmit/garden/default_scalar_conf
val,confidence,budget,,0.5,0,3930538,7861075,0.5000000636045324,1.9999997455819023,0.4814374148845672,0.2456718981266021,899.6287536621094,14.993812561035156,884.6349411010742,27.227462768554688,0.8588536977767944,0.0852442681789398,0.0062873760859171,0.2211818993091583,0.1107121407985687,27.227462768554688,0.8588536977767944,0.0852442681789398,0.0,0.0,0.0,garden,default_scalar_conf,default,/scratch/amirrz/results/cs_resubmit/garden/default_scalar_conf
val,confidence,budget,,0.35,0,2751376,7861075,0.3499999681977337,2.857143116753217,0.6815667152404785,0.2456718981266021,629.739990234375,10.49566650390625,619.2443237304688,27.227468490600582,0.8588536977767944,0.0852444097399711,0.0051650504271189,0.3147131204605102,0.1107121407985687,27.227462768554688,0.8588536977767944,0.0852442681789398,-5.7220458984375e-06,0.0,1.4156103134155273e-07,garden,default_scalar_conf,default,/scratch/amirrz/results/cs_resubmit/garden/default_scalar_conf
val,confidence,budget,,0.25,0,1965269,7861075,0.2500000318022662,3.999999491163805,0.8083663582801819,0.2456718981266021,449.8143768310547,7.496906280517578,442.3174705505371,26.890670776367188,0.8554205894470215,0.087695263326168,0.0043896337350209,0.3920415341854095,0.1107121407985687,27.227462768554688,0.8588536977767944,0.0852442681789398,0.3367919921875,0.0034331083297729,0.0024509951472282,garden,default_scalar_conf,default,/scratch/amirrz/results/cs_resubmit/garden/default_scalar_conf
val,confidence,budget,,0.15,0,1179161,7861075,0.1499999681977337,6.666668080101021,0.8884527683258057,0.2456718981266021,269.88853454589844,4.498142242431641,265.3903923034668,23.5556697845459,0.7786509990692139,0.1381906121969223,0.0033407708009084,0.4493252038955688,0.1107121407985687,27.227462768554688,0.8588536977767944,0.0852442681789398,3.671792984008789,0.0802026987075805,0.0529463440179824,garden,default_scalar_conf,default,/scratch/amirrz/results/cs_resubmit/garden/default_scalar_conf
val,confidence,budget,,0.1,0,786108,7861075,0.1000000636045324,9.9999936395508,0.9157200455665588,0.2456718981266021,179.92584228515625,2.998764038085937,176.9270782470703,19.911304473876957,0.6541822552680969,0.219877690076828,0.0027183492978413,0.481707900762558,0.1107121407985687,27.227462768554688,0.8588536977767944,0.0852442681789398,7.316158294677734,0.2046714425086975,0.1346334218978881,garden,default_scalar_conf,default,/scratch/amirrz/results/cs_resubmit/garden/default_scalar_conf
val,confidence,budget,,0.05,0,393054,7861075,0.0500000318022662,19.9999872791016,0.9435914754867554,0.2456718981266021,89.96292114257812,1.4993820190429688,88.46353912353516,15.45261573791504,0.4511594772338867,0.3679149746894836,0.0020834604899088,0.5324451923370361,0.1107121407985687,27.227462768554688,0.8588536977767944,0.0852442681789398,11.774847030639648,0.4076942205429077,0.2826707065105438,garden,default_scalar_conf,default,/scratch/amirrz/results/cs_resubmit/garden/default_scalar_conf
