stage,selector,sweep,threshold,target_fraction,trial,num_splats,total_splats,fraction,compression_ratio,avg_opacity_kept,avg_opacity_all,splat_mem_mb,confidence_mem_mb,render_mem_mb,psnr,ssim,lpips,render_time_s,avg_conf_kept,avg_conf_all,psnr_base,ssim_base,lpips_base,psnr_drop,ssim_drop,lpips_delta,scene,variant,config,result_dir
val,random,budget,,0.1,1,582548,5825480,0.1,10.0,0.3294554054737091,0.3297496736049652,131.11241149902344,0.0,131.11241149902344,10.990976333618164,0.1866010725498199,0.551224946975708,0.0013963083426157,,,27.37082290649414,0.8635234236717224,0.0768005698919296,16.379846572875977,0.6769223511219025,0.4744243770837784,garden,default_vanilla,default,/scratch/amirrz/results/cs_resubmit/garden/default_vanilla
val,random,budget,,0.05,1,291274,5825480,0.05,20.0,0.3292034268379211,0.3297496736049652,65.55620574951172,0.0,65.55620574951172,9.195918083190918,0.1016364395618438,0.6057171821594238,0.001059611638387,,,27.37082290649414,0.8635234236717224,0.0768005698919296,18.174904823303223,0.7618869841098785,0.5289166122674942,garden,default_vanilla,default,/scratch/amirrz/results/cs_resubmit/garden/default_vanilla
val,random,budget,,1.0,2,5825480,5825480,1.0,1.0,0.3297496736049652,0.3297496736049652,1311.1241149902344,0.0,1311.1241149902344,27.37082290649414,0.8635234236717224,0.0768005698919296,0.0073286195596059,,,27.37082290649414,0.8635234236717224,0.0768005698919296,0.0,0.0,0.0,garden,default_vanilla,default,/scratch/amirrz/results/cs_resubmit/garden/default_vanilla
val,random,budget,,0.75,2,4369110,5825480,0.75,1.3333333333333333,0.3297581970691681,0.3297496736049652,983.3430862426758,0.0,983.3430862426758,24.722984313964844,0.7801546454429626,0.1319214701652526,0.0057057638963063,,,27.37082290649414,0.8635234236717224,0.0768005698919296,2.647838592529297,0.0833687782287597,0.055120900273323,garden,default_vanilla,default,/scratch/amirrz/results/cs_resubmit/garden/default_vanilla
val,random,budget,,0.5,2,2912740,5825480,0.5,2.0,0.329990029335022,0.3297496736049652,655.5620574951172,0.0,655.5620574951172,20.663206100463867,0.6332306861877441,0.2366793155670166,0.0040616293748219,,,27.37082290649414,0.8635234236717224,0.0768005698919296,6.707616806030273,0.2302927374839782,0.1598787456750869,garden,default_vanilla,default,/scratch/amirrz/results/cs_resubmit/garden/default_vanilla
val,random,budget,,0.35,2,2038918,5825480,0.35,2.857142857142857,0.3301354646682739,0.3297496736049652,458.893440246582,0.0,458.893440246582,17.575666427612305,0.5037047863006592,0.3315020799636841,0.003067543109258,,,27.37082290649414,0.8635234236717224,0.0768005698919296,9.795156478881836,0.3598186373710632,0.2547015100717544,garden,default_vanilla,default,/scratch/amirrz/results/cs_resubmit/garden/default_vanilla
val,random,budget,,0.25,2,1456370,5825480,0.25,4.0,0.3301589787006378,0.3297496736049652,327.7810287475586,0.0,327.7810287475586,15.23590087890625,0.3946563005447387,0.4097239971160888,0.0023507475852966,,,27.37082290649414,0.8635234236717224,0.0768005698919296,12.13492202758789,0.4688671231269836,0.3329234272241592,garden,default_vanilla,default,/scratch/amirrz/results/cs_resubmit/garden/default_vanilla
val,random,budget,,0.15,2,873822,5825480,0.15,6.666666666666667,0.3297895491123199,0.3297496736049652,196.6686172485352,0.0,196.6686172485352,12.585250854492188,0.2644388079643249,0.4997406005859375,0.0017066895961761,,,27.37082290649414,0.8635234236717224,0.0768005698919296,14.785572052001951,0.5990846157073975,0.4229400306940079,garden,default_vanilla,default,/scratch/amirrz/results/cs_resubmit/garden/default_vanilla
val,random,budget,,0.1,2,582548,5825480,0.1,10.0,0.3299058079719543,0.3297496736049652,131.11241149902344,0.0,131.11241149902344,11.032076835632324,0.1854958981275558,0.5518139600753784,0.0013806621233622,,,27.37082290649414,0.8635234236717224,0.0768005698919296,16.338746070861816,0.6780275255441666,0.4750133901834488,garden,default_vanilla,default,/scratch/amirrz/results/cs_resubmit/garden/default_vanilla
val,random,budget,,0.05,2,291274,5825480,0.05,20.0,0.3300165235996246,0.3297496736049652,65.55620574951172,0.0,65.55620574951172,9.304412841796877,0.1021519154310226,0.6044979095458984,0.0010981261730194,,,27.37082290649414,0.8635234236717224,0.0768005698919296,18.066410064697266,0.7613715082406998,0.5276973396539688,garden,default_vanilla,default,/scratch/amirrz/results/cs_resubmit/garden/default_vanilla
